a6a3dcf6d816bdd6fea94490fcdea7b277d5bf955bae6cfd853dfa36ac87a8da,CA,서울,84,00,3500
1498966301b2b416ff6250173e1344a6cd5c66876e71767d7956b6dba26091f2,BC,서울,148,14,3400
49afc9e1f189af2627827fb0d4e5de766c9f994d2fa625805bde0410809ff493,AB,부산,96,00,2200
49afc9e1f189af2627827fb0d4e5de766c9f994d2fa625805bde0410809ff493,CC,부산,136,13,3500
26d499a16ade389b5e0e5e418254e40f6c3d72be4ae0aa8ce5c4de3a94102f4c,AB,서울,100,10,2200
6cd777dd04ba42e5122ef4173487e5ad5980c828b992de8107cf32c37c0fada3,CB,서울,71,17,2000
c7167aef92ad2b15749b25147dc1bcef39c8751cf3c9a8552570d55b7a495e22,AC,서울,20,20,3400
20c9c0f58c55d2ea6936db3d390aa0aa5bf1bb498efa84a9d2563a18d164d4ff,CD,서울,125,19,6500
20c9c0f58c55d2ea6936db3d390aa0aa5bf1bb498efa84a9d2563a18d164d4ff,BB,서울,80,11,1400
a2fae39edccb608f0c9a32a46604abe582169252e247bf6690923b8f1c4327cd,CA,서울,173,00,2000
799e29494683b38af9abf6b25f695bed8d30556b43f7313015d59c54a4d6a834,CA,서울,111,00,2000
0c522bb7e38fd5faa78a7a576155f0f2cd5eee481ea9eca0e39a97d736e93ca2,CA,서울,99,11,3500
1cb5d91bdc4ccb5f699aa2496430e818f11ac404d9255cdf46d947d00e89c215,BD,서울,94,15,1500
7920694af97a95c8126e840a238d16c75053cbc98a274f0f3d682dd878346d90,BD,서울,35,13,1500
42bdbd64efafd38005b2d0f825e71940575debbe26b02a9fbf9827c032a31313,CC,경기,161,21,33500
fedb060f5d3332821c661e1621c725a2e7a0098c347c8a51c2892b615293fca2,BB,경기,65,17,3800
c525095ec2281f21d005b03a922a167e0a1dddd0c6e5c0bb696b065f4ae45ba2,CA,서울,84,19,2000
0e85a23697a796b6c673305a97fd6e43ee232a831d27ad17c0b0649adf104d69,AD,서울,121,13,3200
66727add926e5d6523db339941ae6883a432a534f0d8e2c279ca25cf1d387993,CB,서울,49,22,2000
5207cd7ddc22704d091986f54dba71801497b379273094df701b5bdaf5eef81f,CD,부산,133,22,3500
343f20da11e0372340c493a468f22588a77f09e527b1e1b2da740f457f7b4493,AC,서울,45,19,1800
aa26b8b4139798bd04258381f01f58a93403ed27b19c9b7c396d6ea8f338ac43,AD,서울,178,22,3200
08ed8004d98becccf3afb845cce567048c69f26cd32a5c5a32c3734df8978035,CC,서울,158,13,3500
08ed8004d98becccf3afb845cce567048c69f26cd32a5c5a32c3734df8978035,BD,서울,45,09,4100
755ef7d097ce1061f7060259cbef9155385f766f0f6ea962761641c096c54307,CB,서울,86,16,2000
0369076e8f962be7af48df9bd699c0d7648a8d9e3e99be320557c99b602bd76d,BA,부산,102,15,3200
964a653b8980ef4fd56465c8cbd4843a41219c1ea4780b304ec3549c6a7cb83b,BD,경기,181,17,1500
964a653b8980ef4fd56465c8cbd4843a41219c1ea4780b304ec3549c6a7cb83b,BB,경기,50,15,1400
964a653b8980ef4fd56465c8cbd4843a41219c1ea4780b304ec3549c6a7cb83b,BB,경기,77,16,2600
964a653b8980ef4fd56465c8cbd4843a41219c1ea4780b304ec3549c6a7cb83b,BB,경기,49,08,1400
964a653b8980ef4fd56465c8cbd4843a41219c1ea4780b304ec3549c6a7cb83b,BB,경기,43,14,1400
964a653b8980ef4fd56465c8cbd4843a41219c1ea4780b304ec3549c6a7cb83b,BB,경기,41,09,2600
964a653b8980ef4fd56465c8cbd4843a41219c1ea4780b304ec3549c6a7cb83b,BA,경기,91,08,1200
968f0a75656f83a790ad73574a8afe0b1a65883e34b8e969a2f44bdb1c2713a6,AD,서울,150,00,1700
1f4106e43ed6f5ad51efc49dab77fb391f25064f5abed482b7a8449a05f6ebfc,AD,부산,145,02,3200
1f4106e43ed6f5ad51efc49dab77fb391f25064f5abed482b7a8449a05f6ebfc,CC,부산,182,21,2000
1f4106e43ed6f5ad51efc49dab77fb391f25064f5abed482b7a8449a05f6ebfc,CD,부산,127,21,3500
1f4106e43ed6f5ad51efc49dab77fb391f25064f5abed482b7a8449a05f6ebfc,CD,부산,23,19,2000
89fb8da90b74572e0360a8ebfab8543badc9080bfed6d177a35a52dcadcfbaa0,CD,서울,140,19,2000
0f560e3cfc1ea2b163e8ef0d7cc51e210c564f59eb0e9e8672e9820a07faa9c7,CC,서울,157,21,2000
5537c45e824686d6cc095ec0a3ae4f8ea2130fd49d59d065b19d5d4e4534ae08,CC,서울,46,20,3500
9b2f04d01490406c7f93d507bd0d65a9119e5af0e8a533d0f0ba9b54416a2656,BB,경기,113,21,2600
9b2f04d01490406c7f93d507bd0d65a9119e5af0e8a533d0f0ba9b54416a2656,BB,경기,99,21,1400
9b2f04d01490406c7f93d507bd0d65a9119e5af0e8a533d0f0ba9b54416a2656,BD,경기,120,20,4100
9b2f04d01490406c7f93d507bd0d65a9119e5af0e8a533d0f0ba9b54416a2656,BC,경기,87,18,1800
6b3a7314b0c46617b1291880348c686055a3bf2189398b8ee48bce172d5a0db7,CA,부산,25,21,2000
92caee4f160b4bac28c2a2b952020b4a613cbc846166e75a9939c60e51f2ca69,CD,서울,165,18,2000
3b95ca4a00cf46acc7dcdcaca02ee5e0c5d8d9ef2eb08d3b57acb3dd7e611b81,AB,부산,51,06,1200
76598a53ac35474a35dea0cffcd424cd4380a27df078528e2a2bc4913404c04b,AD,서울,157,15,6200
76598a53ac35474a35dea0cffcd424cd4380a27df078528e2a2bc4913404c04b,CD,서울,146,15,3500
ce46d5b07e11b6b3318e41a9892e5ce9ce77516cffa3df9268daaecb222e33d4,CD,서울,180,18,3500
95e54033825c974cdafde94b8c4b5e14692e5258d62e637101ad1dae783f6e2f,CA,경기,104,16,2000
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,AC,서울,35,17,3400
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,AC,서울,40,21,3400
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,BB,서울,71,17,3800
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,BB,서울,44,17,1400
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,BB,서울,42,17,1400
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,CB,서울,61,22,2000
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,CA,서울,136,21,2000
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,CA,서울,67,19,2000
b921a540e9706a1d9be54bbb030ff3e1fbf9f67af26163bb086523d3d8fdd21e,BC,서울,85,15,5000
cf51d6712b84a232d98b19a3f0c275995c76cd3475d2fda1851655c08a3189fa,CA,경기,109,13,2000
b9ac263fccaaabaf8008543d2a0ce75613eac93b7f2dd9c34b8e66d006d3c23e,BD,서울,16,23,4100
958d2095fb6d048c1db4c7a090fae153b87011c07ee6de228d69a87f7a6b95db,CC,서울,181,04,2000
958d2095fb6d048c1db4c7a090fae153b87011c07ee6de228d69a87f7a6b95db,CD,서울,121,23,3500
d479aefe1bd43fa8cf270085e0c1dbba39a0f090f04e795b4118926d2b800922,CD,경기,116,13,9500
f0699b4972a56bf4d9c5164d26a31ca2b1d767ea8dc497cc15d1a25ca5d14879,BD,서울,69,03,1500
25871a08946a7890184434f07185154711dbe02a75c620bf9e492ca04c87319f,BD,경기,108,11,1500
85dce5d7af26a6f9991c514e391e41f95d122a12b18d8a8a1ebeffe38849658b,BD,경기,146,10,1500
852bac324fa6522db07172f03d05574fba5fa04d9b6ae9e37b7eb61cc65ac865,CC,서울,140,15,15500
33c4d265a8e4cd628079a99e04282a5eb16b1d4d908c27dbd9eecc609da577c1,CD,경기,2,22,2000
6e115cf6cb5db801a7435eae540c063032ce1522b39a2838259132e09d856269,BA,서울,146,06,1200
c77ae2c8158e9c4febd50c988221a71c00a0bda256ddabce9b28088fa83e917f,AC,서울,119,13,1800
ed992b3f74eb612384d221fdacced9091833c8a36041f11c654c6e7227ff76ba,CD,경기,65,11,5000
d4257fac1c121262e19d631854badef0c750b232b8c96fd2c5c1ad12770f269c,AC,경기,171,10,1800
61f4c1886aa72a990871d6cf64450ebe1ba0f6cf7a2cdd76fbb88f66b4ec88fb,BA,서울,81,15,1150
754780b11f71e1d6bee0bbb779fbd916ba4cc9757af5df25ab0b4fce2a103f94,BB,부산,152,09,1400
754780b11f71e1d6bee0bbb779fbd916ba4cc9757af5df25ab0b4fce2a103f94,BB,부산,64,11,1400
754780b11f71e1d6bee0bbb779fbd916ba4cc9757af5df25ab0b4fce2a103f94,BA,부산,48,15,1200
754780b11f71e1d6bee0bbb779fbd916ba4cc9757af5df25ab0b4fce2a103f94,BA,부산,3,10,1200
754780b11f71e1d6bee0bbb779fbd916ba4cc9757af5df25ab0b4fce2a103f94,BB,부산,58,09,1400
754780b11f71e1d6bee0bbb779fbd916ba4cc9757af5df25ab0b4fce2a103f94,BD,부산,36,15,1500
754780b11f71e1d6bee0bbb779fbd916ba4cc9757af5df25ab0b4fce2a103f94,BD,부산,48,10,4100
754780b11f71e1d6bee0bbb779fbd916ba4cc9757af5df25ab0b4fce2a103f94,BC,부산,72,17,1800
7f32f67f58ba62e09220e1b82f3f54eaff2b215ada3b41fcb40a30f9bd77fa59,CB,부산,122,20,2000
c94e37a31447aa9c2449d0ee45ae0cc578d186070e2cd8ce189fd4290f42851b,BC,서울,160,18,1800
57907b627376c9a45efe450a98890b4304bbf6099330df64ae9c3eff924a14e6,BD,부산,148,19,1500
9b1bc4bf2a816af116afe1462fb42fc966ef5af1f25acc9fbd77a7b42ce7b0fd,AB,서울,111,09,2200
9b1bc4bf2a816af116afe1462fb42fc966ef5af1f25acc9fbd77a7b42ce7b0fd,CD,서울,21,08,6500
9b1bc4bf2a816af116afe1462fb42fc966ef5af1f25acc9fbd77a7b42ce7b0fd,CC,서울,175,01,8000
9b1bc4bf2a816af116afe1462fb42fc966ef5af1f25acc9fbd77a7b42ce7b0fd,CC,서울,167,23,5000
9b1bc4bf2a816af116afe1462fb42fc966ef5af1f25acc9fbd77a7b42ce7b0fd,BD,서울,118,22,1500
9b1bc4bf2a816af116afe1462fb42fc966ef5af1f25acc9fbd77a7b42ce7b0fd,BD,서울,117,23,4100
9b1bc4bf2a816af116afe1462fb42fc966ef5af1f25acc9fbd77a7b42ce7b0fd,BD,서울,29,08,1500
1a27c5874f23a3e0d9a04777d91000fc8aaf648efdc5c306573d9fb69c397510,BB,서울,113,17,1400
ffad54f0090399ac7c3147aad89ff06c6e07f235acc642ddb9674f1a0628617e,AD,서울,165,22,1700
7fcd35e14c887b29aae264fe6cf06141d98afbfecdb5b8b811884c70b7db473a,AB,서울,141,10,1200
9d11f3cb7c4ed198075600ab070cd1875e0e648b1b63635cc8d5ba49539ab857,AC,서울,155,09,1800
9d11f3cb7c4ed198075600ab070cd1875e0e648b1b63635cc8d5ba49539ab857,AA,서울,147,19,1700
9d11f3cb7c4ed198075600ab070cd1875e0e648b1b63635cc8d5ba49539ab857,AA,서울,155,21,1700
9d11f3cb7c4ed198075600ab070cd1875e0e648b1b63635cc8d5ba49539ab857,AA,서울,164,23,3200
9d11f3cb7c4ed198075600ab070cd1875e0e648b1b63635cc8d5ba49539ab857,AA,서울,142,19,1700
7e9ec5d13e103e22676fcaa90decfca8bbfd9fd1b93ebab095bf09253a7507cf,AB,서울,30,18,2200
50037205a0dc17d644d6b60e6d91eeb916f31ea45597cc52b58ffaf6af7e0272,CA,서울,137,19,2000
61c00482bedfe42515833b1b958fe1b2ce1bd7052988ceb4664d96ff49668902,CC,서울,74,19,2000
cc6038476579e9e2313ca73449a8b9ef3984a672caee3dd6328e0355597b63f9,AD,서울,145,17,1700
cc6038476579e9e2313ca73449a8b9ef3984a672caee3dd6328e0355597b63f9,AD,서울,145,17,1700
f31a2ebff5d72309e4429b9223de471d0a67072c672c800d8c8c7e9b9a95b14e,AC,서울,53,13,1800
7cbd6f69b4d6d681f65341eecc9f4d40ba37f2b1cfec81b2a6bba8500e4f90c9,BA,경기,7,08,1200
c0559f4c6166b11cc71ec8c0cc4d5ff594f5521f79e6673fafe85335b35ca37b,AC,경기,58,23,1800
c0559f4c6166b11cc71ec8c0cc4d5ff594f5521f79e6673fafe85335b35ca37b,BB,경기,116,14,1400
c0559f4c6166b11cc71ec8c0cc4d5ff594f5521f79e6673fafe85335b35ca37b,CC,경기,159,15,2000
c0559f4c6166b11cc71ec8c0cc4d5ff594f5521f79e6673fafe85335b35ca37b,CC,경기,159,15,2000
a8b05af1b3931c546314842b626171c8498aa8dd374a81dfc05c73026c2ca779,BD,서울,172,23,1500
f361e7f29dc4f78dc6af428f62f3020cfcb4d75dc3e56ea5d0c3a0d4c0555f43,AD,서울,102,07,3200
87f8ea1e5c85b834cfc02af953b61f441e1258d1c515a5f88720f84dbe38459f,BD,서울,35,20,1500
cbe14d22588b4bac5b95e2f206c1c4c142d464e00fd032aad7811cac3419618c,AD,경기,113,16,1700
3ede67f95a66678987de74b24cdb1cc7501a6ba9fa830a134b0e8dca476b81c9,AA,서울,174,19,1700
3ede67f95a66678987de74b24cdb1cc7501a6ba9fa830a134b0e8dca476b81c9,AC,서울,123,16,5000
994ad6761141c07a35a27f3f415c707d0ff11bc63f5ccee541f75f963483eaa0,AA,경기,141,05,1700
7798deca2752aba4361724909670c33810665c3c594c1e56215ca65f902859fa,AD,서울,132,13,3200
e90bd0285a87261454e3a622f9c09e4cbe7c324d1fe6d1b9980aa977dc05645b,AD,경기,181,13,1700
3af0ab28f4d3e6b55b93f3317b3d045e987008e262d93f63ad92485ff67494a2,CD,서울,170,16,2000
47d32f7a679b07681ba49c1141ddc93018e808efefd3ac6106df8b054b9c947d,CD,서울,3,04,2000
47d32f7a679b07681ba49c1141ddc93018e808efefd3ac6106df8b054b9c947d,CC,서울,116,07,2000
ffe81ced7cb9d7e968352b6fd15883cbaf6b49b7f0a8095a47bece21c1f1758b,CB,부산,21,20,2000
ffe81ced7cb9d7e968352b6fd15883cbaf6b49b7f0a8095a47bece21c1f1758b,CB,부산,4,14,2000
ffe81ced7cb9d7e968352b6fd15883cbaf6b49b7f0a8095a47bece21c1f1758b,BD,부산,20,10,4100
c1c3b7c53c48947966e55dfcfa07f287c3cdebcee8212542cc5c55b5a5f8c211,CD,서울,92,16,2000
c1c3b7c53c48947966e55dfcfa07f287c3cdebcee8212542cc5c55b5a5f8c211,BA,서울,8,15,1200
c1c3b7c53c48947966e55dfcfa07f287c3cdebcee8212542cc5c55b5a5f8c211,BB,서울,64,15,1400
91a08c007648f5c6fd7956360abe925f6b55810203f0b074e87bc86e1b151311,AB,서울,150,21,38200
8af43fbc298d74dd6066df06d085b2245e5a6d75ff8aba99d2e8d1ce17780b61,CD,서울,3,21,2000
3bf0e8520de0ed1b640fd9962a99524353ad604a664b1ae2829938c217d224e1,CC,경기,158,02,2000
a2751744255d39a94ef7171d6d5d7e43662af2c3a2dad52831cd1014be8adc77,CD,부산,101,17,2000
d31c1766f234682cbfe4eca7cbbb9c846884b4a8a36e30f313d42cf2f9989260,CC,서울,37,16,3500
d31c1766f234682cbfe4eca7cbbb9c846884b4a8a36e30f313d42cf2f9989260,AD,서울,55,20,1700
ce7193d1e28b7bc5b0b42584ec4bf0ac992899ce191ec811c13ce2f2d06bb3b1,AD,부산,123,15,1700
18bf981c062766a9469bfbc2439dcc7269a1fc98c19324a5b481b692dac81524,CC,서울,69,12,2000
18bf981c062766a9469bfbc2439dcc7269a1fc98c19324a5b481b692dac81524,BC,서울,108,09,5000
18bf981c062766a9469bfbc2439dcc7269a1fc98c19324a5b481b692dac81524,BD,서울,100,08,4100
18bf981c062766a9469bfbc2439dcc7269a1fc98c19324a5b481b692dac81524,BB,서울,179,19,1400
18bf981c062766a9469bfbc2439dcc7269a1fc98c19324a5b481b692dac81524,BB,서울,154,08,1400
18bf981c062766a9469bfbc2439dcc7269a1fc98c19324a5b481b692dac81524,BB,서울,115,09,1400
18bf981c062766a9469bfbc2439dcc7269a1fc98c19324a5b481b692dac81524,BB,서울,45,12,1400
18bf981c062766a9469bfbc2439dcc7269a1fc98c19324a5b481b692dac81524,CC,서울,173,18,2000
634ae859787d57b1ddb9be25ecd106b36d965abfa49efc1ec2e9ed00fbb4833f,CD,서울,16,11,2000
634ae859787d57b1ddb9be25ecd106b36d965abfa49efc1ec2e9ed00fbb4833f,CD,서울,101,14,3500
6422a035fd6dcdf265d9825ad4adacce1c1ba5aeca6193e4e4d8f377d2775e27,AA,서울,148,18,3200
86b1b23a440c67652e9999692f310c365beeea9abb9708ecea98a87616c70c6a,CC,경기,100,18,3500
86b1b23a440c67652e9999692f310c365beeea9abb9708ecea98a87616c70c6a,CA,경기,119,19,2000
86b1b23a440c67652e9999692f310c365beeea9abb9708ecea98a87616c70c6a,BD,경기,105,18,1500
86b1b23a440c67652e9999692f310c365beeea9abb9708ecea98a87616c70c6a,AD,경기,107,17,3200
e67d48f97b9288240a9df93ab8437ed98788180eba28d3bd1c1f4e400051beb5,AD,서울,79,21,1700
62616a13de39fc8c95fc7966b800a7fa9fdf0937b3b41f88a2f67f1c68afa03f,AC,서울,130,18,1800
333b429f36542d9de3e4c543cf94c4309cde3b1c754a5472b4f50bd7fffb6364,CA,서울,29,23,2000
3fb76dd898fde530e33a2a136f20cd8f9dfe4a8c840a7c4fc7a8a21f3eb2e5a5,BA,서울,156,09,1200
3fb76dd898fde530e33a2a136f20cd8f9dfe4a8c840a7c4fc7a8a21f3eb2e5a5,CD,서울,87,11,2000
3fb76dd898fde530e33a2a136f20cd8f9dfe4a8c840a7c4fc7a8a21f3eb2e5a5,AD,서울,81,12,3200
15c2f5fb2702a7385bca83e91e041ff79736cee5b9bce934bb35d584ca4564e4,BA,서울,179,09,1200
15c2f5fb2702a7385bca83e91e041ff79736cee5b9bce934bb35d584ca4564e4,BA,경기,38,19,1200
a205afedf257ab002173512fbf4670c73b5c3906a4342d5ac8724789b2fc818e,CC,부산,32,22,2000
a205afedf257ab002173512fbf4670c73b5c3906a4342d5ac8724789b2fc818e,CC,부산,69,21,2000
7629c58db1d5b2fa52b4892cd4b9df4e5e5ccd88300d22f6f84129f88ff3573a,AC,서울,158,00,1800
d5107c928335c44054d28cdabbeb560f19317efa4352ed79cf12621d209a4136,BD,서울,102,19,1500
25ac54810e1435fca706428cc62fea103e1996edc19f7a55b1c526867f69e48d,BB,경기,121,23,2600
25ac54810e1435fca706428cc62fea103e1996edc19f7a55b1c526867f69e48d,AD,경기,152,00,3200
